contest_group_id,contest_name,choice,choice_party,sum
11,LEE COUNTY BOARD OF EDUCATION AT-LARGE,Janice Oelrich Davis,DEM,9888
1,ANSON COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Janet Maria Dyson,UNA,230
1038,NC STATE SENATE DISTRICT 13,Jane W. Smith,DEM,27940
1075,NC STATE SENATE DISTRICT 50,Jane Hipps,DEM,35476
1173,NC HOUSE OF REPRESENTATIVES DISTRICT 098,Jane Campbell,UNA,19597
4,CHEROKEE COUNTY BOARD OF COMMISSIONERS DISTRICT V,Jan Lukens,UNA,4425
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jamie Woods (Write-In),,9
1127,NC HOUSE OF REPRESENTATIVES DISTRICT 052,Jamie Boles,REP,31146
15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,James West (Write-In),,17
2,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 5,James West,DEM,364156
8,WINSTON SALEM CITY COUNCIL - SOUTHEAST WARD,James Taylor,DEM,8179
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James Tatrio (Write-In),,83
5,HARNETT COUNTY BOARD OF EDUCATION DISTRICT 4,James Ray Bryant,DEM,3983
2,COLUMBUS COUNTY BOARD OF COMMISSIONERS DISTRICT 2,James Prevatte,DEM,2762
1325,NC DISTRICT COURT JUDGE DISTRICT 19B (HILL),James P. (Jimmy) Hill,,85117
5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,James Mullis (Write-In),,10
1208,NC SUPERIOR COURT JUDGE DISTRICT 19D,James M. (Jim) Webb,,32449
12,FORSYTH SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James Lee Knox,,25254
1227,NC DISTRICT COURT JUDGE DISTRICT 04 (MOOR),"James L. (Jim) Moore, Jr.",,63623
1,DURHAM COUNTY BOARD OF  COMMISSIONERS,James Hill,DEM,108895
1,BLADEN COUNTY BOARD OF COMMISSIONERS COUNTYWIDE,James G. (Jimmie) Smith,DEM,1885
1397,NC HOUSE OF REPRESENTATIVES DISTRICT 025,James D. Gailliard,DEM,13099
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James Chadwick Smith (Write-In),,10
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,"James Alsop, Sr. (Write-In)",,14
16,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James Allen (Write-In),,5
1,HOKE COUNTY BOARD OF COMMISSIONERS,James A. Leach,DEM,8600
7,JUNALUSKA SANITARY DISTRICT,James A. King,,1051
1348,NC DISTRICT COURT JUDGE DISTRICT 27A (JACKSON),James A. Jackson,,55598
1296,NC DISTRICT COURT JUDGE DISTRICT 17A (GROGAN),James (Tony) Grogan,,28666
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James (Joey) McLellan,,11929
4,GRANVILLE COUNTY BOARD OF COMMISSIONERS DISTRICT 3,James (Jimmy) Williams,DEM,968
5,HAYWOOD COUNTY BOARD OF EDUCATION WAYNESVILLE DISTRICT,James (Jim) Harley Francis III,,12397
4,CHOWAN COUNTY BOARD OF COMMISSIONERS DISTRICT 1,James (Jill) White,DEM,734
8,WASHINGTON COUNTY BOARD OF COMMISSIONERS DISTRICT 4,James (Chubby) Arnold,UNA,789
2,GREENE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,James (Buddy) Shackleford,DEM,5766
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James (Bossy) Hardison,,5260
2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Jake Johnson,REP,6370
1,PERQUIMANS COUNTY REGISTER OF DEEDS,Jacqueline S. Frierson,DEM,4966
1262,NC DISTRICT COURT JUDGE DISTRICT 10 (BREWER),Jacqueline L. Brewer,,283041
1,PENDER COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Jacqueline A. Newton,REP,17358
2,MITCHELL COUNTY BOARD OF COMMISSIONERS,Jacob Warren Willis,REP,4487
2,ALAMANCE-BURLINGTON BOARD OF EDUCATION,Jackie S. Cole,,35436
1268,NC DISTRICT COURT JUDGE DISTRICT 11 (LEE),Jackie Lee,,92117
7,RUTHERFORD COUNTY BOARD OF EDUCATION AT-LARGE,Jackie Hampton,DEM,9124
8,LENOIR COUNTY BOARD OF EDUCATION DISTRICT 4,Jackie Elwart,REP,1736
5,LENOIR COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Jackie Brown,DEM,2781
1395,NC LIEUTENANT GOVERNOR,Jacki Cole,LIB,132645
4,COLUMBUS COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Jack Lavern Coleman,UNA,1399
5,ONSLOW COUNTY BOARD OF COMMISSIONERS,Jack Bright,REP,32276
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,J.T. Fox (Write-In),,5
1380,US HOUSE OF REPRESENTATIVES DISTRICT 1,J.J. Summerell,LIB,8471
1386,US HOUSE OF REPRESENTATIVES DISTRICT 7,J. Wesley Casteen,DEM,135905
12,HERTFORD COUNTY BOARD OF EDUCATION,J. Wendell Hall,,6346
2,ELKIN CITY SCHOOLS BOARD OF EDUCATION CITY DISTRICT,J. Taylor Gaddis,,460
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,J. Lynn Mann,,27310
1232,NC DISTRICT COURT JUDGE DISTRICT 05 (CORPENING),J. H. Corpening II,,90531
1328,NC DISTRICT COURT JUDGE DISTRICT 28 (HILL),J. Calvin Hill,,80969
3,GUILFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 4,J. Alan Branson,REP,19363
1202,NC SUPERIOR COURT JUDGE DISTRICT 8A,Imelda Pate,,21007
7,DAVIE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,I.H. (Cokie) Jones,,17342
1396,NC COURT OF APPEALS JUDGE (GEER),Hunter Murphy,REP,2159193
1314,NC DISTRICT COURT JUDGE DISTRICT 20B (GWYN),Hunt Gwyn,,8842
5,ALAMANCE COUNTY REGISTER OF DEEDS,Hugh Webster,REP,49444
4,WELDON CITY SCHOOLS BOARD OF EDUCATION,Hugh C. Credle,,1585
1161,NC HOUSE OF REPRESENTATIVES DISTRICT 086,Hugh Blackwell,REP,21226
1,HARNETT COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Howard Penny,REP,6627
1080,NC HOUSE OF REPRESENTATIVES DISTRICT 005,Howard J. Hunter III,DEM,25961
2,BEAUFORT COUNTY BOARD OF COMMISSIONERS,Hood Richardson,REP,4685
1095,NC HOUSE OF REPRESENTATIVES DISTRICT 020,Holly Grange,REP,32576
1001,US PRESIDENT,Hillary Clinton,DEM,2189316
27,PITT COUNTY BOARD OF EDUCATION DISTRICT 3,Herbert W. Wright,,1858
1231,NC DISTRICT COURT JUDGE DISTRICT 04 (STEVENS),Henry L. Stevens IV,,66146
3,GATES COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Henry L. Jordan,DEM,3588
3,WILSON COUNTY BOARD OF EDUCATION DISTRICT 4,Henry E. Mercer,,3640
16,MOORE COUNTY BOARD OF EDUCATION DISTRICT II,Helena Wallin-Miller,,27745
5,CALDWELL COUNTY BOARD OF EDUCATION,Helen Hall (Write-In),,8
1,DURHAM COUNTY BOARD OF  COMMISSIONERS,Heidi Carter,DEM,110473
3,LINCOLN COUNTY BOARD OF EDUCATION AT-LARGE,Heather Rhyne,,17250
14,WAKE COUNTY BOARD OF EDUCATION DISTRICT 4,Heather Elliott,,10381
5,PASQUOTANK COUNTY BOARD OF EDUCATION ICL,"Harvey L. Beasley, Sr.",,5183
1152,NC HOUSE OF REPRESENTATIVES DISTRICT 077,Harry Warren,REP,27699
3,SAMPSON COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Harry Parker,DEM,3635
1031,NC STATE SENATE DISTRICT 06,Harry Brown,REP,45391
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Harrison Lord (Write-In),,145
2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Harriett J. Tillett,,6871
6,MONTGOMERY COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Harold Vanderveer,REP,1478
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Harold L. Hunter,,8202
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Harold F. Paxton,,2362
7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Harold Dean Register,,17632
4,ANSON COUNTY BOARD OF COMMISSIONERS DISTRICT 7,Harold C. Smith,DEM,1184
3,HOKE COUNTY BOARD OF EDUCATION,Hank Richards,,9408
5,GUILFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 6,Hank Henning,REP,17161
3,ELKIN CITY SCHOOLS BOARD OF EDUCATION EAST DISTRICT,Haley McCoin Sullivan,,1171
1331,NC DISTRICT COURT JUDGE DISTRICT 24 (HARRISON),Hal G. Harrison,,42894
1106,NC HOUSE OF REPRESENTATIVES DISTRICT 031,"H.M. (Mickey) Michaux, Jr.",DEM,34540
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,H. Wayne Hurdle,,5495
6,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 7,"H. T. (Tom) Taylor, Jr.",DEM,4460
1380,US HOUSE OF REPRESENTATIVES DISTRICT 1,"H. Powell Dew, Jr.",REP,101567
1140,NC HOUSE OF REPRESENTATIVES DISTRICT 065,H. Keith Duncan,DEM,14336
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gwen T. Minton,,23082
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gwen Clark (Write-In),,6
1109,NC HOUSE OF REPRESENTATIVES DISTRICT 034,Grier Martin,DEM,31335
1,STOKES COUNTY BOARD OF COMMISSIONERS,Gregory L. Hairston,DEM,4355
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gregory Jordan (Write-In),,7
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gregory Ellis (Write-In),,5
2,BEAUFORT COUNTY BOARD OF COMMISSIONERS,Greg Satterthwaite,DEM,1252
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Greg Narron (Write-In),,6
1084,NC HOUSE OF REPRESENTATIVES DISTRICT 009,Greg Murphy,REP,22869
9,WHITEVILLE CITY SCHOOLS BOARD OF EDUCATION DISTRICT 4,Greg Merritt,,1304
1,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Greg Lovelace,REP,20443
1375,NC SUPERIOR COURT JUDGE DISTRICT 24,Greg Horne,,44251
3,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 6,Greg Ford,DEM,277142
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Greg Dority (Write-In),,30
5,CHOWAN COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Greg Bonner,DEM,1594
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gray Baker (Write-In),,1
1125,NC HOUSE OF REPRESENTATIVES DISTRICT 050,Graig R. Meyer,DEM,27278
3,STOKES COUNTY BOARD OF EDUCATION,Graham Flynt (Write-In),,5
4,HENDERSON COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Grady Hawkins,REP,40258
2,HARNETT COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Gordon Springle,REP,6710
1144,NC HOUSE OF REPRESENTATIVES DISTRICT 069,Gordon B. Daniels,DEM,11970
7,LEE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gordon Anderson (Write-In),,5
3,PERSON COUNTY BOARD OF COMMISSIONERS,Gordon A. Powell,REP,10876
1322,NC DISTRICT COURT JUDGE DISTRICT 21 (MILLER),Gordon A. Miller,,107728
1,NASH COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gloria Whitley (Write-In),,25
4,NASH-ROCKY MOUNT BOARD OF EDUCATION DISTRICT 5,Gloria Whitley (Write-In),,94
2,FORSYTH COUNTY BOARD OF COMMISSIONERS - DISTRICT B,Gloria D. Whisenhunt,REP,65883
4,FRANKLIN COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Glenn Swanson,UNA,2224
1,SURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Glenn Pruitt,,24671
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Glenn Normoyle (Write-In),,14
5,BLADEN COUNTY BOARD OF EDUCATION DISTRICT 1,Glenn C. McKoy,DEM,3743
4,STANLY COUNTY BOARD OF EDUCATION DISTRICT 3,Glenda T. Gibson,REP,22694
5,CLAY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Glen Cheeks,,4391
1053,NC STATE SENATE DISTRICT 28,Gladys A. Robinson,DEM,74232
6,CASWELL COUNTY REGISTER OF DEEDS,Ginny S. Mitchell,DEM,7933
3,COLUMBUS COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Giles E. (Buddy) Byrd,DEM,2831
19,WAKE COUNTY BOARD OF EDUCATION DISTRICT 8,Gil Pagan,,15722
1043,NC STATE SENATE DISTRICT 18,Gil Johnson,DEM,46105
1093,NC HOUSE OF REPRESENTATIVES DISTRICT 018,Gerald (Jerry) Benton,REP,14011
1381,US HOUSE OF REPRESENTATIVES DISTRICT 2,George Holding,REP,221485
1087,NC HOUSE OF REPRESENTATIVES DISTRICT 012,George Graham,DEM,23689
1089,NC HOUSE OF REPRESENTATIVES DISTRICT 014,George G. Cleveland,REP,18908
3,CARTERET COUNTY BOARD OF COMMISSIONERS DISTRICT 5,George E. (Eddie Bo) Wheatly,REP,28072
4,MECKLENBURG COUNTY COMMISSIONER DISTRICT 3,George Dunlap,DEM,56815
1337,NC DISTRICT COURT JUDGE DISTRICT 26 (MANN),George Bell,,129204
2,NORTHAMPTON COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Geneva N. Riddick,DEM,6952
2,TYRRELL COUNTY REGISTER OF DEEDS,Gene Parisher Reynolds,DEM,1476
4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Gene Miller,,16159
7,CHOWAN COUNTY BOARD OF EDUCATION DISTRICT 1,Gene Jordan,,1711
7,IREDELL COUNTY BOARD OF COMMISSIONERS,Gene Houpe,REP,45827
1,ASHE COUNTY BOARD OF COMMISSIONERS,Gary W. Roark,REP,6421
4,WILSON COUNTY BOARD OF EDUCATION DISTRICT 6,Gary W. Farmer,,5192
11,BUNCOMBE COUNTY BOARD OF EDUCATION NORTH BUNCOMBE DISTRICT,"Gary Russell Smart, Jr. (Write-In)",,67
1124,NC HOUSE OF REPRESENTATIVES DISTRICT 049,Gary Pendleton,REP,26155
15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,Gary Lewis (Write-In),,8
20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Gary Lewis (Write-In),,8
19,WAKE COUNTY BOARD OF EDUCATION DISTRICT 8,Gary Lewis,,14240
1338,NC DISTRICT COURT JUDGE DISTRICT 26 (HENDERSON),Gary L. Henderson,,256223
2,BEAUFORT COUNTY BOARD OF COMMISSIONERS,Gary L. Brinn,REP,3290
1001,US PRESIDENT,Gary Johnson,LIB,130126
4,HOKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gary Hendrix,,13373
2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,Gary D. Blevins,REP,21352
8,RANDOLPH COUNTY BOARD OF EDUCATION,Gary Cook,,29459
4,CAMDEN COUNTY BOARD OF COMMISSIONERS SOUTH MILLS,Garry Meiggs,REP,3821
1123,NC HOUSE OF REPRESENTATIVES DISTRICT 048,Garland E. Pierce,DEM,24076
1116,NC HOUSE OF REPRESENTATIVES DISTRICT 041,Gale Adcock,DEM,27491
3,MITCHELL COUNTY BOARD OF EDUCATION,Gabe Woody,,2113
1,BLADEN COUNTY BOARD OF COMMISSIONERS COUNTYWIDE,G. Michael Cogdell,DEM,4513
2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,G. Keith Elmore,REP,18941
1380,US HOUSE OF REPRESENTATIVES DISTRICT 1,G. K. Butterfield,DEM,240661
1217,NC DISTRICT COURT JUDGE DISTRICT 03A (BRADDY),G. Galen Braddy,,46585
2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Freda Tillman,,8791
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Fred Woodby,,6493
6,HARKERS ISLAND SANITARY BOARD MEMBER,Fred W. Schramm,,344
8,MECKLENBURG COUNTY REGISTER OF DEEDS,Fred Smith,DEM,329008
2,PENDER COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Fred McCoy,REP,16880
7,WASHINGTON COUNTY BOARD OF EDUCATION DISTRICT 3,Fred D. Norman,DEM,4454
7,DAVIDSON COUNTY BOARD OF COMMISSIONERS,Fred D. McClure,REP,47086
11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Franklin Nichols,,160
1,NASH COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Franklin Lamm (Write-In),,5
3,NASH-ROCKY MOUNT BOARD OF EDUCATION DISTRICT 3,Franklin Lamm,,3537
10,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Franklin Graham (Write-In),,3356
10,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Franklin Gore (Write-In),,5
3,PASQUOTANK COUNTY BOARD OF COMMISSIONERS CDSO,Frankie Meads,REP,3477
1274,NC DISTRICT COURT JUDGE DISTRICT 11 (STUBBS),Frank Wood,,81216
4,BRUNSWICK COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Frank Williams,REP,39974
14,MOORE COUNTY BOARD OF COMMISSIONERS DISTRICT IV,Frank Quis,REP,34017
1190,NC HOUSE OF REPRESENTATIVES DISTRICT 115,Frank Moretz,REP,20183
7,ANSON COUNTY BOARD OF EDUCATION DISTRICT 6,Frank Liles,DEM,806
1092,NC HOUSE OF REPRESENTATIVES DISTRICT 017,Frank Iler,REP,32757
2,UNION COUNTY BOARD OF COMMISSIONERS,Frank H. Aikmus,REP,60179
2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Forrest Bray,DEM,12531
1045,NC STATE SENATE DISTRICT 20,"Floyd B. McKissick, Jr.",DEM,71865
9,RUTHERFORD COUNTY REGISTER OF DEEDS,Faye H. Huskey,DEM,12229
5,BEAUFORT COUNTY BOARD OF EDUCATION DISTRICT 5,F. Mac Hodges,,1385
1146,NC HOUSE OF REPRESENTATIVES DISTRICT 071,Evelyn Terry,DEM,25414
3,CABARRUS COUNTY BOARD OF COMMISSIONERS,Evelyn T. Miller,DEM,34433
1085,NC HOUSE OF REPRESENTATIVES DISTRICT 010,Evelyn Paul,DEM,10514
330006,NASH-ROCKY MOUNT BOARD OF EDUCATION DISTRICT 10,Evelyn Hines Bulluck,,3287
1,EDGECOMBE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Evelyn D. Powell,DEM,2591
11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Evan J. Cockerham,,417
1166,NC HOUSE OF REPRESENTATIVES DISTRICT 091,Eugene Russell,DEM,12430
1,HENDERSON COUNTY BOARD OF EDUCATION,Ervin W. Bazzle,,19478
1,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Erv Portman,DEM,274593
1382,US HOUSE OF REPRESENTATIVES DISTRICT 3,Ernest T. Reeves,DEM,106170
5,ONSLOW COUNTY BOARD OF COMMISSIONERS,Ernest (Ernie) J. Wright,DEM,24156
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Erik Erickson (Write-In),,8
3,STOKES COUNTY BOARD OF EDUCATION,Erik C. Johnson,,4044
1247,NC DISTRICT COURT JUDGE DISTRICT 08 (JAMES),Ericka James,,55784
1028,NC STATE SENATE DISTRICT 03,Erica Smith-Ingram,DEM,57507
1041,NC STATE SENATE DISTRICT 16,Eric Weaver,REP,36530
1374,NC SUPERIOR COURT JUDGE DISTRICT 21C,Eric Morgan,,30234
7,WINSTON SALEM CITY COUNCIL - NORTHWEST WARD,Eric Henderson,REP,5984
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Eric Harrold (Write-In),,5
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Eric Guinn (Write-In),,6
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Eric Erickson,,72588
1261,NC DISTRICT COURT JUDGE DISTRICT 10 (CHASSE),Eric Craig Chasse,,269883
2,NEW HANOVER COUNTY BOARD OF EDUCATION,Emma Saunders,DEM,44375
1358,NC DISTRICT COURT JUDGE DISTRICT 29B (COWAN),Emily Cowan,,55522
8,RANDOLPH COUNTY BOARD OF EDUCATION,Emily Coltrane (Write-In),,5
5,BURKE COUNTY  BOARD OF COMMISSIONERS,Emily B. Church,DEM,15227
3,BEAUFORT COUNTY BOARD OF EDUCATION DISTRICT 1,Eltha Booth,,1997
6,MARTIN COUNTY BOARD OF COMMISSIONERS EASTERN DISTRICT,Elmo (Butch) Lilley,UNA,4704
1118,NC HOUSE OF REPRESENTATIVES DISTRICT 043,Elmer Floyd,DEM,27121
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ellison L. Ellison,,21713
1,DURHAM COUNTY BOARD OF  COMMISSIONERS,Ellen Reckhow,DEM,109141
7,BRUNSWICK COUNTY BOARD OF EDUCATION DISTRICT 4,Ellen Milligan,REP,40245
1,MECKLENBURG COUNTY COMMISSI0NER AT-LARGE,Ella Scarborough,DEM,230220
1336,NC DISTRICT COURT JUDGE DISTRICT 26 (E. TROSCH),Elizabeth Thornton Trosch,,264581
10,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Elizabeth Shukis,REP,12443
6,HARKERS ISLAND SANITARY BOARD MEMBER,Elizabeth Lewis (Write-In),,8
3,CABARRUS COUNTY BOARD OF COMMISSIONERS,Elizabeth (Liz) Poole,REP,44655
28,PITT COUNTY BOARD OF EDUCATION DISTRICT 4,Elizabeth (Betsy) Flanagan,,4993
1105,NC HOUSE OF REPRESENTATIVES DISTRICT 030,Elissa Fuchs,REP,13132
8,LENOIR COUNTY BOARD OF EDUCATION DISTRICT 4,Elijah Woods,DEM,2848
1,SAMPSON COUNTY REGISTER OF DEEDS,Eleanor Bradshaw,DEM,17117
1018,NC SECRETARY OF STATE,Elaine Marshall,DEM,2368091
2,LINCOLN COUNTY BOARD OF COMMISSIONERS,Elaine Jenkins,DEM,13931
1327,NC DISTRICT COURT JUDGE DISTRICT 22A (HEDRICK),Edward Lawrence Hedrick IV,,64062
10,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Edward Hester (Write-In),,6
1147,NC HOUSE OF REPRESENTATIVES DISTRICT 072,"Edward Hanes, Jr.",DEM,28192
6,VANCE COUNTY BOARD OF EDUCATION DISTRICT 4,Edward B. Wilson,DEM,1965
10,NASH COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Edward (Ed) Bissette,DEM,2518
4,WELDON CITY SCHOOLS BOARD OF EDUCATION,Edith E. Jenkins,,1148
1213,NC DISTRICT COURT JUDGE DISTRICT 01 (BARNES),Edgar L. Barnes,,49726
2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,Eddie Settle,REP,19192
6,RIEGELWOOD SANITARY DISTRICT BOARD MEMBER,Eddie Ray Caines (Write-In),,56
2,CRAVEN COUNTY BOARD OF EDUCATION DISTRICT 1,Eddie McKeel,,17071
5,HARNETT COUNTY BOARD OF EDUCATION DISTRICT 4,Eddie Jaggers,REP,5409
3,GRAHAM COUNTY BOARD OF EDUCATION,Eddie Hollifield,DEM,1364
2,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Eddie Holland,DEM,21407
4,ALAMANCE COUNTY BOARD OF COMMISSIONERS,Eddie Boswell,REP,40351
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ed Terrell,,6001
1276,NC DISTRICT COURT JUDGE DISTRICT 12 (PONE),Ed Pone,,92759
5,BRUNSWICK COUNTY BOARD OF EDUCATION DISTRICT 1,Ed Lemon,REP,49433
6,BUNCOMBE COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Ed Hay,DEM,17843
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ed Duke (Write-In),,8
3,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Ed Cromartie,DEM,5276
1157,NC HOUSE OF REPRESENTATIVES DISTRICT 082,Earle Schecter,DEM,17900
6,HYDE COUNTY BOARD OF COMMISSIONERS LAKE LANDING TOWNSHIP,"Earl D. Pugh, Jr.",,1219
6,RIEGELWOOD SANITARY DISTRICT BOARD MEMBER,Earl Brown (Write-In),,52
2,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,E. Ray Mayo,REP,7281
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,"E. Boykin Hudgins, Jr.",,3739
3,STOKES COUNTY BOARD OF EDUCATION,Dwayne Bryant,,5161
2,CURRITUCK COUNTY BOARD OF EDUCATION MOYOCK TOWNSHIP,Dwan Gibbs Craft,,8707
5,MECKLENBURG COUNTY COMMISSIONER DISTRICT 4,Dumont Clarke,DEM,52274
1086,NC HOUSE OF REPRESENTATIVES DISTRICT 011,Duane Hall,DEM,24624
1,BUNCOMBE COUNTY REGISTER OF DEEDS,Drew Reisinger,DEM,73739
1205,NC SUPERIOR COURT JUDGE DISTRICT 13A,Douglas B. Sasser,,25197
7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Doug Temple,,11109
4,MCDOWELL COUNTY BOARD OF EDUCATION MARION,Doug McCraw,,7808
11,IREDELL-STATESVILLE BOARD OF EDUCATION DISTRICT 4,Doug Knight,REP,3769
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Doug Hanks,,30686
2,DUPLIN COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Doug Grady,REP,2140
2,CATAWBA COUNTY BOARD OF EDUCATION,Doug Brady,,11526
5,GASTON COUNTY BOARD OF EDUCATION AT-LARGE,Dot Guthrie (Write-In),,6
8,GASTON COUNTY BOARD OF EDUCATION GASTONIA TOWNSHIP,Dot Guthrie,,46219
1,HENDERSON COUNTY BOARD OF EDUCATION,Dot Case (Write-In),,5
5,VANCE COUNTY BOARD OF EDUCATION DISTRICT 3,Dorothy Williams Gooche,DEM,1693
1027,NC STATE SENATE DISTRICT 02,Dorothea E. White,DEM,29505
1150,NC HOUSE OF REPRESENTATIVES DISTRICT 075,Donny C. Lambeth,REP,30831
2,RICHMOND COUNTY BOARD OF COMMISSIONERS,Donnie Richardson,REP,7625
1345,NC DISTRICT COURT JUDGE DISTRICT 26 (HOOVER),Donnie Hoover,,254316
5,JOHNSTON COUNTY BOARD OF EDUCATION,Donna White (Write-In),,34
8,BUNCOMBE COUNTY BOARD OF EDUCATION AT- LARGE,Donna Pate,,35331
1101,NC HOUSE OF REPRESENTATIVES DISTRICT 026,Donna McDowell White,REP,25899
2,CATAWBA COUNTY BOARD OF EDUCATION,Donna Lutz-Carpenter,,15500
2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Donna Lawson Turner,DEM,15524
1,ASHE COUNTY BOARD OF COMMISSIONERS,Donna J. Weaver,DEM,4942
3,CATAWBA COUNTY REGISTER OF DEEDS,Donna Hicks Spencer,REP,56989
4,BOARD OF EDUCATION DISTRICT 4,Donna B. Vann,,15583
2,NASH-ROCKY MOUNT BOARD OF EDUCATION DISTRICT 1,Doneva Chavis-Battle,,3709
1396,NC COURT OF APPEALS JUDGE (GEER),Donald Ray Buie,UNA,252756
